hex_id,lcz,svf,plan_area,wall_area_m2,height
32611,8,0.914846845445,19237.2116027195,11545.789091558285,12.266
32612,8,0.917943472145,12689.25722317855,13271.834327958211,8.024545454545454
32613,8,0.89822530019,16920.4546474342,13775.548938701198,12.270000000000001
32614,8,0.937970113785,2271.110274429872,2457.6948330243226,7.603999999999999
32615,8,0.953881716422,802.7486439393784,1621.5513178301303,5.89375
32616,8,0.937322956197,558.7698479387,1198.252649076871,4.8149999999999995
32617,8,0.938676711791,6988.10534976507,10468.520716949834,7.369090909090909
32618,8,0.945475433938,5047.661854535,3861.1336769524078,11.17
32619,8,0.944311557146,10187.5647147041,9718.986664549113,10.17
32620,8,0.925990343287,1140.8963907614482,1621.1362539626875,5.601428571428571
32621,8,0.928391008137,7731.78502728671,5444.879564355745,7.220000000000001
32622,8,0.934243036453,8857.9081573981,7693.991186066884,7.223333333333334
32623,8,0.968874781587,5594.035834034,4426.10453226385,10.773333333333333
32624,8,0.924306893339,23011.298174838,15146.347046639194,9.309999999999999
32625,8,0.932398564947,17467.0083233098,15740.095831530494,10.5775
32626,8,0.933509583908,23417.4275214424,14049.081445228992,10.866666666666667
32627,8,0.947599979684,8768.837868999,7179.029035248295,7.55
32628,8,0.932197723048,25125.46934026,15468.487588102953,10.338888888888889
32629,8,0.929479815113,22891.376457040395,18968.963075653184,10.708181818181817
32630,3,0.86530144789,11702.77442143169,21826.280646070474,7.2625
32631,3,0.851004227692,11293.051382376663,23738.814429663984,6.765614035087719
32632,3,0.877109746,13342.286646374747,23367.965473275992,5.730779220779221
32633,6,0.881810771367,11139.4544607283,19301.569697761563,5.691538461538461
32634,6,0.886519725872,11855.805108986151,20026.24041831228,6.430666666666666
32635,6,0.871319086677,16866.712625587166,29375.383449155546,6.012297297297297
32636,6,0.863056899016,15972.876566260422,28157.61819197358,5.968469387755102
32637,6,0.866087206688,16565.525850833437,26165.009832675933,5.125827338129496
32638,3,0.87156297954,15264.413682003096,26411.899343890098,5.094444444444444
32639,3,0.861097678366,14561.151119504155,28178.224341579265,5.553149606299213
32640,6,0.861591057107,15288.256382644118,28428.510152263538,5.623888888888889
32641,3,0.871941999692,15386.11314995863,27729.418792653658,5.6096183206106875
32642,6,0.859685321584,14736.897733281254,28345.118851856427,5.61890625
32643,6,0.852295712618,12466.978611840335,23140.556013437385,5.781529411764706
32644,6,0.855322598388,9935.476443373494,19547.733525641714,5.866179775280899
32645,6,0.861341580604,9335.68244675179,20162.545768730164,6.214558823529411
32646,8,0.886069752482,16025.324258601162,17990.698083259533,8.466296296296296
32647,8,0.912236459481,8585.21478290569,10296.496980690768,8.80235294117647
32648,8,0.884895466962,15484.93330646248,18022.900834645745,9.335238095238095
32649,8,0.985209755808,1333.402905723,1513.09069884661,7.555
32650,8,0.997986537468,0.0,0.0,0.0
32651,15,0.998472671303,0.0,0.0,0.0
32652,17,0.997399626384,40.8899259993,125.888170983018,3.42
32653,15,0.999201277657,0.0,0.0,0.0
32654,8,0.979059650123,665.7864689869,1020.628698947464,6.08
32655,8,0.963049073494,1823.8660776216998,3876.66654069765,11.57
32656,8,0.929478418524,7273.7192914752995,7349.189896521377,12.71
32657,8,0.923759005926,22007.2175789186,11763.227653721335,14.841111111111111
32658,8,0.951085665095,10666.14839814098,6277.89990233535,16.0975
32659,8,0.970646709167,3408.4106623728,1651.91611315424,6.46
32660,8,0.993390944584,0.0,0.0,0.0
32661,8,0.959927071473,0.0,0.0,0.0
32662,8,0.939256476655,0.0,0.0,0.0
32663,2,0.87608417762,13327.884648068,10314.380105892888,25.8275
32664,8,0.955178115418,2829.6155447196,2623.624806274426,6.684
32665,15,0.974329959927,939.8260961345,814.009452516677,6.91
32666,15,0.96710323881,1785.583613403,1385.49000546591,6.195
32667,3,0.927029331188,6373.7308090838,9073.068983915784,8.1644
32668,3,0.866281401559,13629.296192933252,15456.937459556058,9.764615384615384
32669,2,0.826774430767,18901.2332821924,30943.131659687424,16.490000000000002
32670,1,0.793897418522,18688.27761244348,58991.88742749464,20.261875
32671,12,0.797299429575,8685.11050562677,28869.74520187195,16.109166666666667
32672,1,0.756817180732,5909.5111313288,37946.63958593444,50.171
32673,1,0.580386170535,15798.5614868136,137855.07754182612,56.500454545454545
32674,1,0.582351769184,12243.3835674982,129440.23201772112,46.39681818181818
32675,1,0.705368203295,19758.688740912927,101068.538927701,36.927600000000005
32676,1,0.685221821875,19648.195420669916,59230.128591252396,24.306206896551725
32677,1,0.70410969997,19001.818766246703,75547.50642647507,17.686478873239437
32678,1,0.645340706843,18488.663391093734,105122.37682245548,30.78083333333333
32679,1,0.692579069166,22753.13454845779,99575.8606302401,28.936
32680,1,0.775574257955,13961.334779275101,40419.9893420544,17.137878787878787
32681,2,0.797431737018,8154.7521716957,26739.028114783952,18.786666666666665
32682,2,0.797401760814,13820.4639617487,50411.47551318813,18.61625
32683,12,0.839922675633,470.12125294,2680.817853252819,30.035000000000004
32684,9,0.849514825406,518.1295396189,1801.3733606835146,15.78
32685,9,0.761121137069,9096.9807449194,34590.03463612421,23.559
32686,2,0.782343005339,12641.47992245055,43982.4858995657,14.090645161290322
32687,3,0.838852592182,7749.43900767927,14952.271391460043,7.444838709677419
32688,3,0.838768059036,14785.636553191049,28479.494229798904,7.4209574468085115
32689,3,0.841082426574,14879.714115475794,30011.109384518633,8.549545454545454
32690,3,0.857913803177,21402.21723185331,36655.82892737435,7.464761904761905
32691,2,0.757341696749,9278.411737899667,38396.385097359554,8.171515151515152
32692,3,0.809984387976,10906.2494441519,24776.893824259154,11.135897435897435
32693,3,0.788838604191,12868.916878844782,38825.73816881097,9.0772
32694,3,0.885462582736,20110.343916054546,27283.86588122845,6.274789915966387
32695,3,0.880637276066,17637.76592047396,30419.066126317924,5.782945736434108
32696,8,0.849642056238,20844.0039546168,36545.57211251735,7.891014492753624
32697,3,0.801279753428,14944.81670785943,37512.891073327446,9.303571428571429
32698,2,0.861669978402,15264.3298049146,20559.761864410735,13.773846153846154
32699,8,0.857293165634,7993.892750199,21473.310267590856,21.80777777777778
32700,9,0.822410691238,3316.69858835337,12375.98683402584,20.42833333333333
32701,6,0.816749021797,11788.97856063047,26231.00241998,7.064193548387097
32702,6,0.835812190817,11369.329109947219,23560.960733180986,6.655645161290322
32703,6,0.863852038479,13306.951581622274,22821.097699842085,5.711714285714286
32704,6,0.837153610062,12169.609529306292,26697.741893927163,6.7459999999999996
32705,6,0.837452534009,9563.290000888033,17083.35598199814,6.0473684210526315
32706,6,0.871364898974,13545.79381392225,19369.56711075445,6.069692307692308
32707,12,0.946059516631,51.2012209985,344.20481565150595,10.59
32708,9,0.889101265639,3607.5605549994402,11975.998117657316,15.14125
32709,6,0.833194103633,12263.77007352923,25392.32504010938,8.434318181818183
32710,6,0.852918752577,11041.5042427892,23262.574767112965,7.786458333333333
32711,8,0.82696365062,16173.293542930913,35424.68690447648,12.332666666666666
32712,6,0.84933009711,13919.94355518934,24888.44769083203,6.916268656716418
32713,6,0.85944031724,15311.216069352366,27220.190802925816,6.582222222222222
32714,6,0.845428049938,14301.006422198026,28915.179529562185,6.738124999999999
32715,6,0.851913096831,8222.15661154846,18667.56917468384,8.448823529411765
32716,6,0.84315447465,11923.509024463166,26089.461125892278,7.824390243902439
32717,6,0.849044765428,10918.0313892041,22409.024942129432,7.701627906976745
32718,6,0.850384512902,12525.9267513918,25519.54566787591,7.105862068965517
32719,6,0.858873596924,12804.226627876526,25652.603546547856,7.09265306122449
32720,6,0.870319356455,8534.741421589846,16128.208881154278,8.151111111111112
32721,6,0.852289656729,12332.99785209205,23976.046811922482,7.170000000000001
32722,6,0.853143902841,9798.43141623758,20299.64090234558,8.229705882352942
32723,6,0.8466758565,11411.93445925205,21597.75146353985,6.812666666666667
32724,6,0.863686606302,15104.69308831644,25562.592946250155,6.700555555555555
32725,9,0.882630387325,6023.640306714381,14277.220502860177,7.6888571428571435
32726,6,0.836394582691,10685.06818693636,22141.282737440953,7.442549019607843
32912,14,0.994288838961,0.0,0.0,0.0
32913,14,0.999578173172,0.0,0.0,0.0
32914,14,0.997861210828,0.0,0.0,0.0
32915,14,1.0,0.0,0.0,0.0
32916,14,0.999943057512,0.0,0.0,0.0
32917,14,0.999910105986,0.0,0.0,0.0
32918,14,0.993981631979,0.0,0.0,0.0
32919,14,1.0,0.0,0.0,0.0
32920,14,0.949473748369,0.0,0.0,0.0
32921,14,0.986523700792,0.0,0.0,0.0
32922,14,0.962408801487,0.0,0.0,0.0
32923,14,0.991732627771,0.0,0.0,0.0
32924,14,0.952584145051,0.0,0.0,0.0
32925,14,0.999999572057,0.0,0.0,0.0
32926,14,1.0,0.0,0.0,0.0
32927,14,1.0,0.0,0.0,0.0
32928,14,0.993848294144,0.0,0.0,0.0
32929,8,0.980773911166,5735.44221246,2655.20143571532,14.79
32930,8,0.998936972925,0.0,0.0,0.0
32931,8,0.969826267992,23845.175897497,4904.458441392398,8.156
32932,8,0.946709270007,15497.423657974301,9834.544369629511,11.817142857142857
32933,8,0.962862649976,8525.1166906307,6673.53363988932,10.732
32934,8,0.922456754918,16353.7781187852,13512.422012152083,10.036428571428571
32935,8,0.981372109783,3899.40640522773,2076.997979210113,9.462
32936,8,0.928801785506,16573.139947327,10652.287071952876,11.504
32937,8,0.982904100324,937.768650123,844.183840938606,11.58
32938,8,0.94087000821,11126.96718549,9143.559022458832,11.065999999999999
32939,8,0.940045528727,21302.410726947703,7092.35642942412,10.218333333333334
32940,8,0.917806580287,24639.141694862,14492.11631921176,10.3925
32941,8,0.9487026229,5527.839292994,4789.914408215754,9.84
32942,8,0.933743776507,13116.330108904,11757.396555317413,10.89875
32943,8,0.9213590929,19251.960542465,9441.859101296937,9.7825
32944,8,0.946433376021,25287.528393358,10463.344568682962,11.816666666666668
32945,8,0.934362149298,16901.3768256794,8158.305667047876,8.654285714285715
32946,8,0.917330719497,17789.2755010989,16125.722533573773,14.206
32947,14,0.972334182459,6751.438651846,4173.367374867193,11.86
32948,14,0.995905513673,50.9642221058,314.97046030916397,14.73
32949,14,0.96702809686,5731.77044332,3953.5712500076097,16.83
32950,8,0.933589541308,14135.30433916,9254.320485966093,12.426666666666668
32951,8,0.909016006722,13658.8418017802,8711.519648526799,10.588
32952,8,0.946430109033,15155.0069858763,14882.776975981145,11.7575
32953,8,0.90958912047,10615.8484023246,8841.3778977642,9.595
32954,8,0.931370554456,7183.500613911519,5499.497206339646,6.9624999999999995
32955,14,0.957074714153,0.0,0.0,0.0
32956,14,0.999981453369,0.0,0.0,0.0
32957,14,1.0,0.0,0.0,0.0
32958,14,1.0,0.0,0.0,0.0
32959,14,1.0,0.0,0.0,0.0
32960,14,0.981252517583,2325.16132611,1844.5524091221398,14.39
32961,8,0.948701079786,21017.2740114626,9286.023695156366,8.98
32962,8,0.930843616951,22678.359314082,8768.777184967497,10.377142857142857
32963,14,0.955903984768,9715.21998746,3347.6847817638004,13.8
32964,14,0.953081070999,2387.1730389968,2037.0762747267,10.0
32965,8,0.948901404643,3583.53559584139,4846.903162113774,8.35
32966,8,0.912115085658,11136.88424067902,11054.32387497233,8.902727272727274
32967,8,0.92695970305,15792.921902271599,10000.214938965366,9.13
32968,8,0.909812440579,14777.7979393931,7612.639034586033,8.5275
32969,8,0.908696973407,12799.080682941942,8735.14204428905,8.459999999999999
32970,8,0.938267742791,13289.756473295001,9870.65474701254,8.898571428571428
32971,8,0.894582730928,16753.3411191263,12914.072325585765,11.192857142857141
32972,8,0.918533711731,17601.992497209503,11998.390731874606,7.948333333333333
32973,8,0.896411930489,18701.21822669189,13727.914021630178,7.617999999999999
32974,8,0.907930599152,16509.793957275,12047.4788452282,8.52
32975,8,0.926698334872,11019.312459492645,9872.763575640893,8.169230769230769
32976,9,0.91594441182,58.1665140061,88.410361779072,2.89
32977,12,0.972340420186,0.0,0.0,0.0
32978,8,0.9236652792,1507.35787471,2772.394914707977,6.214285714285714
32979,8,0.965164398468,2615.8139125588,3503.7728828978447,6.305714285714286
32980,8,0.917597413709,2270.2015735098003,4597.238254198084,7.446
32981,8,0.984792519569,974.877233459,1660.0959033924998,9.29
32982,8,0.987755718129,154.3201794919,83.021072937311,1.705
32983,8,0.955383970661,19680.353899333353,7804.8592601964465,7.71125
32984,8,0.922529641105,16873.909582549502,16187.204984038983,8.903157894736841
32985,8,0.934183776379,18545.71905832235,11538.874023663826,10.263333333333334
32986,8,0.92481713938,23703.8079004256,14729.451350965188,11.144
32987,8,0.907646500671,9264.030954563701,11377.486746704604,12.86
32988,8,0.976531021567,486.565304371,794.544818072417,8.16
32989,8,0.90140417484,13844.014005692,13485.547652611016,11.25
32990,8,0.918414502172,13949.2556203744,9952.988283187735,9.942857142857141
32991,3,0.862004071648,12222.8359598462,20985.47263849604,7.01452380952381
32992,6,0.863099705941,13662.30402259395,27680.30973100085,5.976046511627907
32993,6,0.872962075136,13806.18519282833,28305.85070743143,6.2681249999999995
32994,6,0.875381629321,15527.717134649569,24206.176519205572,6.529230769230769
32995,6,0.864289805769,14732.822070075292,25825.323429198048,5.7713636363636365
32996,6,0.886221159179,18043.98705459238,26615.4734703191,6.295416666666667
32997,6,0.882636957918,13720.09231283392,21359.76701577509,6.333461538461538
32998,6,0.871299516544,15200.07616758256,21844.714070223246,4.980873015873017
32999,6,0.872442231495,16166.68428835671,29164.27903641641,5.215
33000,3,0.865661843802,14257.900754770862,28291.538612616205,5.54168
33001,6,0.853133321088,16134.708903865347,32779.826999782425,5.8781060606060604
33002,6,0.860920779443,13941.638429670224,26390.903465240735,5.66611111111111
33003,3,0.870431582737,16897.466204911907,28850.54443643742,5.98062015503876
33004,6,0.856489350355,13724.246523869842,25582.554922665975,5.619999999999999
33005,3,0.859021169454,11188.24826785065,21864.823005013204,5.750673076923078
33006,8,0.84979311891,10731.459004302013,21866.081927596337,5.9489024390243905
33007,8,0.877840836945,14025.07843318278,18413.931712453614,5.823478260869565
33008,8,0.922659393944,11386.5500506936,10654.234750278361,8.017619047619048
33009,8,0.852570198138,16624.9224803628,20253.925260954988,12.544545454545455
33010,8,0.972422825917,781.4332978137401,1532.9554698050847,16.695
33011,8,0.982968160651,301.8205364793,374.5463374705299,3.4033333333333338
33012,8,0.995306608102,119.52451999,171.839188952514,3.87
33013,8,0.946613670118,1005.338566958,1506.926499997725,10.41
33014,8,0.975257637067,65.3847669499,125.79999997188,3.7
33015,8,0.947260435352,1290.46644109,1612.5112901232828,7.895
33016,8,0.958054214822,346.001531997,652.736464855826,8.62
33017,8,0.913356983213,11404.11798406,7592.2043879435805,15.739999999999998
33018,8,0.929529620356,6369.40540496,4486.73868488744,18.67
33019,8,0.932590632821,7390.738484981999,6605.862138056997,14.520000000000001
33020,8,0.975005711518,882.901948917,973.6779352229919,13.94
33021,8,0.977461991686,408.759851976,694.2307679337449,7.27
33022,8,0.963793218537,972.570921863,1520.9986887577104,8.4175
33023,8,0.955533136586,1590.79705149877,3463.2650949802373,6.329090909090909
33024,8,0.932414593345,2608.08315251362,3430.0349307427173,5.176428571428572
33025,8,0.94280045532,9256.447550410487,11034.265228671708,5.6306896551724135
33026,15,0.979092546037,1501.1130021215,2573.6852882614094,4.114545454545454
33027,3,0.88851842894,6025.7351713877,12230.031813209845,7.755384615384615
33028,3,0.872801173194,15053.704302205,19819.618451582275,8.301153846153847
33029,8,0.842650715492,18750.404038731365,29756.655892240942,11.411666666666667
33030,2,0.840668844416,16509.6282018466,27981.388697808863,11.750666666666666
33031,3,0.844929358984,12516.51647019439,23956.75621291087,9.00561403508772
33032,9,0.851740899528,5506.49398416156,11566.395112549684,9.902173913043478
33033,8,0.869767319737,7795.9921814507,12548.124899104596,10.381739130434783
33034,1,0.643386326544,15742.23825411164,73032.4097138673,32.669696969696965
33035,1,0.640168659939,19012.690273282296,126405.24869228041,35.8539393939394
33036,1,0.672776838772,17484.58991739993,161563.99413276825,59.297000000000004
33037,1,0.646277535272,19481.255067901,104275.75028215382,47.87047619047619
33038,1,0.631934917682,21868.687583275278,124002.31525912238,39.492399999999996
33039,1,0.556853993229,16549.592605908263,129731.1857234299,42.10782608695652
33040,1,0.597808457814,20923.912602868608,194741.99702461678,57.605000000000004
33041,1,0.71622227848,8485.6186642989,62921.70087838009,47.403
33042,2,0.786372730911,8099.08601398,28308.849648779087,16.1635
33043,2,0.796170883064,16183.56377459809,37817.32257644167,15.697894736842105
33044,1,0.77869743755,11424.1161623631,41461.9956096689,18.219583333333333
33045,3,0.829129121699,11383.47459529688,28595.895739105286,11.96875
33046,2,0.813922100864,12754.6236891001,30920.383836968736,12.760344827586207
33047,3,0.828599382557,15608.65002695701,35917.858347603134,11.792285714285715
33048,3,0.82844662024,11966.7913189832,22211.288734963742,8.14809523809524
33049,8,0.862369380625,19085.4024008151,21415.155135611756,9.179090909090908
33050,3,0.865811862946,11818.614901360284,19333.414454187146,9.268571428571429
33051,3,0.872032990139,19237.206563603457,29717.832782386744,6.650573770491803
33052,3,0.869000079997,17733.417906610804,26347.74026992759,7.6579310344827585
33053,3,0.870373727822,17950.996071037098,23440.12825881023,6.0948543689320385
33054,3,0.880969008059,20333.589970439,25625.63952066794,6.972952380952381
33055,8,0.917824223409,26354.00105355849,14766.401365384094,6.0477083333333335
33056,8,0.89508428781,24526.3090246855,24522.71434166076,8.490666666666666
33057,8,0.822447727347,22526.7311401011,47370.27775209376,14.637500000000001
33058,8,0.843382781191,7675.198973246,25382.87196863245,28.206666666666667
33059,9,0.837956594446,5808.852138588293,15249.33743917369,8.360909090909091
33060,9,0.822024997188,6072.8526085751,12179.625456553771,9.966666666666667
33061,9,0.825658896892,6405.52802499449,21469.551073082403,9.424418604651162
33062,6,0.824567621924,11374.359840171,27299.04227397813,8.25
33063,6,0.82866454516,10058.516794461075,23349.481258735173,7.205
33064,6,0.83723516588,11781.81358103155,24652.208733106294,7.036379310344828
33065,6,0.823906766959,11600.659751006811,28747.59198327945,8.083650793650794
33066,6,0.83106814587,11127.334198204859,22815.285114880073,7.352222222222222
33067,6,0.838264019029,12682.9250133152,25100.66709032571,8.13875
33068,9,0.872145469542,11101.19290932261,18818.034295658148,7.989117647058824
33069,6,0.837684403019,13430.57102961999,26494.566705540896,7.458153846153846
33070,6,0.84426546115,12109.245654196318,30206.186716032396,10.318823529411764
33071,6,0.848914785888,13377.73738587672,24990.375351316656,8.0386
33072,6,0.841974949948,12523.16983049767,23767.705961855463,8.343548387096773
33073,6,0.844560221912,12456.501611859563,21425.015534943403,6.495277777777778
33074,6,0.851109726285,14991.12454228588,25936.468847517895,6.421111111111111
33075,6,0.845600155973,14366.486040367301,28915.578922052402,6.447380952380953
33076,6,0.844596694906,11796.10442444525,23682.478772577862,7.362181818181819
33077,6,0.843811829742,12468.63190358503,28512.393927509387,7.488421052631579
33078,6,0.840806959036,11137.3607104986,24558.94921668098,8.120434782608696
33079,6,0.859060052122,12543.0464223657,25297.207025769552,7.94
33080,6,0.852931802481,13088.566781355583,29187.273754805803,7.527966101694915
33081,6,0.865221120551,5301.92819680024,12461.945742349963,7.418484848484849
33082,6,0.845694599687,13375.0140002924,29126.864435493248,9.39
33083,6,0.848980415055,10049.39102136578,20392.50301405323,7.4456410256410255
33084,6,0.84752927114,14309.339071645336,26754.931825302872,8.292
33085,6,0.865099998017,14883.99194443092,23169.575759528852,6.931228070175439
33086,6,0.860052575964,9526.6537033321,17945.47671306601,7.152500000000001
33087,6,0.859759386552,15200.48200095388,30307.264386374067,7.338070175438596
33088,6,0.831932990826,12878.326297523063,27267.54247163264,7.265294117647058
33273,14,0.996241743892,0.0,0.0,0.0
33274,14,0.98867568701,0.0,0.0,0.0
33275,14,1.0,0.0,0.0,0.0
33276,14,1.0,0.0,0.0,0.0
33277,14,1.0,0.0,0.0,0.0
33278,14,1.0,0.0,0.0,0.0
33279,14,1.0,0.0,0.0,0.0
33280,14,1.0,0.0,0.0,0.0
33281,14,0.960910349334,0.0,0.0,0.0
33282,14,0.97661322595,0.0,0.0,0.0
33283,14,0.959669440989,0.0,0.0,0.0
33284,14,0.99183826431,0.0,0.0,0.0
33285,14,0.974592802365,0.0,0.0,0.0
33286,14,1.0,0.0,0.0,0.0
33287,14,1.0,0.0,0.0,0.0
33288,14,1.0,0.0,0.0,0.0
33289,14,0.999072275335,0.0,0.0,0.0
33290,8,0.975573213747,16734.0257768,3612.4747361920495,14.79
33291,8,0.963357854938,21330.4555902201,5687.09756147472,10.573333333333332
33292,8,0.956040928861,23720.061985585002,9360.548775129,10.05
33293,8,0.970213154229,8981.0183557669,5623.635247129983,8.981666666666667
33294,8,0.999879232951,0.0,0.0,0.0
33295,14,0.999739695454,0.0,0.0,0.0
33296,14,1.0,0.0,0.0,0.0
33297,14,0.999993577998,0.0,0.0,0.0
33298,8,0.985987902066,107.872885736902,359.441075700675,9.375
33299,8,0.949421393275,6889.813718482999,6873.0251917233145,9.371666666666666
33300,8,0.931394075392,10765.094957345402,5657.026016548535,9.5775
33301,8,0.937578787595,13376.5180110892,8776.459224446971,9.495000000000001
33302,14,0.977994830642,412.855158454,406.37209924938196,8.11
33303,8,0.92654337327,10486.6700736283,9547.879838079829,8.034
33304,8,0.933893616307,24560.170866858098,11333.102688625624,10.796
33305,8,0.960113453902,17951.682432184498,6753.058333482901,10.07
33306,8,0.974426534659,11224.971897098001,3272.0322963771305,12.21
33307,8,0.937284619435,6915.777021051739,5252.310284187053,11.530000000000001
33308,14,0.967149518404,4093.00324647,1654.9054340642697,10.19
33309,14,0.975309016269,1661.65135935,3112.48541932614,16.83
33310,8,0.971070612938,33435.6523282,5997.886954787969,16.83
33311,8,0.907051632111,2622.9905785638,4642.897102554114,12.99
33312,8,0.951456979044,28733.758790098,8658.449177021215,7.865
33313,8,0.932100511813,16199.211294758297,9123.603278857861,8.881428571428572
33314,14,0.969755742791,5911.859691281,4491.198763857151,11.1325
33315,8,0.933558199228,10616.631445969,9134.343989266104,10.7775
33316,14,0.984066919022,0.0,0.0,0.0
33317,14,1.0,0.0,0.0,0.0
33318,14,1.0,0.0,0.0,0.0
33319,14,1.0,0.0,0.0,0.0
33320,14,1.0,0.0,0.0,0.0
33321,14,0.997302688681,0.0,0.0,0.0
33322,14,0.992667574682,0.0,0.0,0.0
33323,14,0.941764441597,4483.060308761,4891.597523104944,10.675
33324,14,0.98030613174,0.0,0.0,0.0
33325,14,0.958304778203,2115.188904369,3161.47803627724,8.27
33326,14,0.957371518664,1718.12951096398,1997.8494295167714,4.096666666666667
33327,8,0.895485815879,14926.8171968017,13889.087184139253,8.432777777777778
33328,8,0.908421678093,12660.92198270087,11199.701326114431,5.634594594594594
33329,8,0.907006783928,14011.45279157406,10991.275062793078,8.986666666666666
33330,6,0.893990883333,7240.453520342999,9236.605198873658,4.9544
33331,8,0.896449125825,10270.553439405101,10087.917869401073,6.9192857142857145
33332,9,0.90587649454,7889.55661880945,9024.615693937676,3.8983999999999996
33333,8,0.940770542435,14344.254765336,10551.580631528806,8.197777777777778
33334,8,0.887986905141,14139.977602411542,13124.388402524815,5.0414814814814815
33335,8,0.926184770883,12806.90346655307,11038.409794057905,7.114285714285715
33336,8,0.917951148616,18165.753097699002,11827.174546047456,9.703333333333333
33337,12,0.930612939064,530.824942199,976.538822067889,10.205
33338,8,0.934015775995,0.0,0.0,0.0
33339,8,0.906553628774,6921.4641917128,7314.772987306937,7.517777777777777
33340,9,0.990341585997,15.696333285,28.323797148405,2.53
33341,8,0.996779907972,0.0,0.0,0.0
33342,8,0.985570343082,2242.8987177,2082.571543296,12.8
33343,8,0.961035413028,11946.6865335696,7312.73777543726,6.882000000000001
33344,8,0.973265004866,32846.42946759,3903.0030646157597,11.165
33345,8,0.934207819839,12902.784396077699,9720.785973199027,7.624545454545455
33346,8,0.930835352044,12796.593951312901,10257.472674029937,8.14
33347,8,0.942328005096,7781.717808877101,4355.526500612343,10.1125
33348,8,0.971406406938,2405.3419175501,3103.8064495427398,7.206
33349,8,0.969800094405,180.954330003,169.908621895845,3.15
33350,3,0.898769033974,8549.3992778172,9644.331769574643,7.752727272727273
33351,8,0.922285591729,3675.0756463367497,5679.636988399606,8.550666666666666
33352,6,0.925675523324,8721.414256988799,12445.801915594864,6.002894736842106
33353,6,0.852342767255,14587.46059918887,28227.01352284959,6.518529411764706
33354,6,0.867268650521,10112.749323484952,17723.047344665087,5.557142857142858
33355,6,0.895044563646,10058.835489672,16961.6355117701,5.9938
33356,9,0.911061215805,11159.85207615778,13152.829975441398,5.543260869565217
33357,6,0.867136597931,13975.57535317564,24266.13689355935,5.677216494845362
33358,8,0.911753833649,14425.1812273182,18693.86417760275,6.738536585365853
33359,6,0.874216697763,14978.08043584926,24663.068551762728,5.144705882352941
33360,6,0.884668153757,14660.5910856099,24512.915888969972,5.260163934426229
33361,3,0.86374054089,14626.6134184531,25971.995667988107,5.51983606557377
33362,6,0.877751923443,15944.558554455885,26105.96321854385,5.086095890410959
33363,3,0.874305202178,15718.382674331862,29442.584335038908,6.01323076923077
33364,3,0.881498202223,17003.74012802455,27739.901034311122,5.698082191780822
33365,3,0.86708319087,15751.642766667686,29272.29025366078,5.635633802816901
33366,3,0.863848664597,13022.559476819468,24302.18704806959,5.656601941747573
33367,8,0.855397580888,5858.7849293242,13867.137586298337,7.094499999999999
33368,3,0.851587949985,10254.84726179711,20536.2707891043,7.1000000000000005
33369,8,0.870279080147,13886.18017818145,17688.159593495893,5.854722222222223
33370,8,0.899524215433,7843.09384059834,14411.496590870185,7.132499999999999
33371,8,0.935151295409,4941.1168147178005,5186.803543635101,10.5325
33372,8,0.931851673451,3684.5365330662,3540.1063209565777,9.06
33373,8,0.940828924544,6370.5773080308,5309.075196518402,10.69
33374,8,0.963347803996,24817.2355387294,6436.232358090681,10.42
33375,8,0.921917475956,9357.5983526217,7313.543119561868,8.801428571428572
33376,8,0.9653056762,7343.600364285104,5287.0652828705715,9.43
33377,8,0.946557923257,7865.6104936882,8322.55724531498,8.76
33378,8,0.945757143748,28525.641099671,14924.578460748831,14.773333333333333
33379,8,0.973097666588,37724.1623031,9139.4908471743,19.86
33380,8,0.952419527092,10437.6500195883,10151.736119941188,9.623750000000001
33381,8,0.943387582049,11441.558393118201,10394.769898779032,11.296000000000001
33382,8,0.921098767135,13154.31305554208,10324.725984568639,10.719999999999999
33383,8,0.95100970005,2582.6904793076596,3019.016352122155,7.260000000000001
33384,8,0.968207807386,969.05174735387,2526.167587807972,7.905555555555556
33385,8,0.907801230451,3190.4922265868,5584.323342229308,6.2545
33386,8,0.979027055593,1707.1570802541,2530.0240848783596,6.578
33387,15,0.945713001186,1404.7596921871188,2767.046546050316,7.2125
33388,3,0.822713040018,15887.2181641208,29638.820141904685,10.916111111111112
33389,3,0.850755081715,18629.076828971185,27321.716497151763,8.35919540229885
33390,3,0.844986066911,12680.839658249432,24887.241110312836,7.818956521739131
33391,8,0.863359108931,18879.17184735148,23870.82343162501,8.242549019607843
33392,3,0.835471686456,11496.1480094526,23298.280387444058,8.8875
33393,3,0.805643874411,15338.792535105535,33606.38060375961,11.373508771929824
33394,8,0.865356071696,19287.917323217767,35339.43630893367,9.09309090909091
33395,8,0.873322165319,22493.8582429154,27704.77427861234,10.601304347826087
33396,1,0.753318590131,14981.349935604401,77315.46110614303,30.172666666666668
33397,1,0.596184254046,12670.701530038219,111539.72084534317,74.67933333333333
33398,1,0.737820629583,20580.9413435285,52434.6060903651,16.850789473684213
33399,1,0.677329466352,14675.649703740299,87571.14746224499,28.3659375
33400,2,0.779788300545,12364.78540347317,38574.07089712538,14.992424242424242
33401,1,0.719494086326,5662.93519854041,36293.23984243553,39.992
33402,9,0.820375753086,4063.8472436627,12658.257055217455,21.91
33403,1,0.66742901509,12862.9341750402,67029.68893487893,35.41388888888889
