Id,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8
21805,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.04000000000,0.00000000000,0.00000000000
21806,4.16000000000,297.04000000000,4701.40000000000,97.72000000000,0.00000000000,30917.80000000000,4587.92000000000,0.00000000000
21807,31.96000000000,0.00000000000,1363.84000000000,0.00000000000,0.00000000000,36449.20000000000,2761.08000000000,0.00000000000
21808,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40605.96000000000,0.00000000000,0.00000000000
21809,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,40606.08000000000,0.00000000000,0.00000000000
21810,6685.20000000000,4768.32000000000,13724.68000000000,2572.12000000000,1742.36000000000,7171.28000000000,3942.12000000000,0.00000000000
21811,7338.32000000000,145.32000000000,4447.88000000000,358.52000000000,46.08000000000,26995.96000000000,1273.96000000000,0.00000000000
21812,15451.48000000000,666.96000000000,873.16000000000,317.68000000000,51.44000000000,23245.32000000000,0.00000000000,0.00000000000
21813,132.28000000000,3.52000000000,1.00000000000,0.16000000000,0.00000000000,40469.08000000000,0.00000000000,0.00000000000
21814,14458.52000000000,2526.80000000000,15342.16000000000,1078.04000000000,3053.44000000000,3559.72000000000,587.44000000000,0.00000000000
21815,5497.72000000000,3340.56000000000,18381.72000000000,1787.40000000000,8286.04000000000,0.00000000000,3312.52000000000,0.00000000000
21816,10611.12000000000,12469.84000000000,5101.96000000000,3578.12000000000,7825.20000000000,0.00000000000,1019.80000000000,0.00000000000
21817,13256.68000000000,12229.88000000000,5415.88000000000,4207.16000000000,5128.28000000000,0.00000000000,368.12000000000,0.00000000000
21818,12331.20000000000,11047.28000000000,5032.48000000000,4293.08000000000,6723.96000000000,0.00000000000,1178.00000000000,0.00000000000
21819,10438.80000000000,8820.48000000000,11862.04000000000,3367.88000000000,5159.72000000000,0.00000000000,957.12000000000,0.00000000000
21820,4889.80000000000,4420.16000000000,23536.08000000000,2428.44000000000,3139.92000000000,0.00000000000,2191.56000000000,0.00000000000
21821,3352.64000000000,35.80000000000,26735.00000000000,980.72000000000,974.08000000000,4683.64000000000,2209.60000000000,0.00000000000
21822,2871.00000000000,1.08000000000,21044.32000000000,376.80000000000,13.80000000000,15371.40000000000,927.60000000000,0.00000000000
